Hip ID,Gaia Source ID,Hip RA,Gaia RA,Hip Dec,Gaia Dec,Hip pmRA,Gaia pmRA,Hip pmDE,Gaia pmDE,Hip Vmag,Gaia Gmag,Gaia Parallax
HIP71743,Gaia DR2 6286606170175267840,220.1295833333333,220.12910891536052,-16.209166666666665,-16.209576638385716,-0.11,-111.693121929601,-0.07,-65.99371261029528,7.24,7.043773,42.09020428954146
HIP61174,Gaia DR2 3526420114272476800,188.01749999999998,188.0157065574052,-16.195833333333333,-16.19625623315933,-0.42,-424.3231289785884,-0.06,-60.76530993413408,4.3,4.1916212999999996,55.67524971445426
HIP109822,Gaia DR2 2598935670597134464,333.65916666666664,333.65922831440287,-15.818333333333333,-15.820067655032794,-0.01,-5.126902102227311,-0.36,-356.63544179551803,6.55,6.28356,24.84953257809635
HIP36121,Gaia DR2 3028470161558479232,111.61083333333332,111.6108872593674,-15.770277777777778,-15.770748933301675,0.05,43.5554868874088,-0.1,-97.5370031496266,9.21,8.788546,38.90221151385568
HIP9716,Gaia DR2 5147846340973892352,31.247083333333332,31.24728718139773,-15.678055555555554,-15.678297810960286,0.02,20.82360043975028,-0.05,-45.0128504174139,7.79,7.5702314,37.835395590711656
HIP77060,Gaia DR2 6262024010760055424,236.0183333333333,236.0181750996901,-15.672777777777776,-15.673106881779985,-0.03,-34.67518709393548,-0.06,-63.19784619402449,5.41,5.3396883,23.176412226777142
HIP49127,Gaia DR2 5686377893489291136,150.40541666666667,150.40427181222842,-15.424722222222222,-15.424656531268866,-0.25,-251.4847932006888,0.03,29.549415019431606,8.65,8.325539,39.621986701459406
HIP11759,Gaia DR2 5145956864601439488,37.92708333333333,37.92664301544557,-15.273333333333333,-15.273959427050716,-0.08,-73.49055475669928,-0.12,-117.87288945482406,8.67,8.378473,37.078404294981716
HIP27288,Gaia DR2 2996171698248345984,86.73874999999998,86.73885884433243,-14.821944444444444,-14.821953442837652,-0.01,-15.659749844788868,0.0,-1.3848210393186,3.55,3.4541342000000004,45.71714404398792
HIP61329,Gaia DR2 3526876102361317760,188.49874999999997,188.4966881910099,-14.63861111111111,-14.638779582987453,-0.5,-504.41925496176816,-0.03,-27.09274112036385,9.1,8.718884,37.95581516457189
HIP116971,Gaia DR2 2419885149815948416,355.68041666666664,355.6810440664961,-14.544722222222221,-14.545190602783912,0.1,99.2622651256,-0.07,-66.32954661897745,4.49,4.421358000000001,20.583055169569626
HIP91430,Gaia DR2 4103671239732631936,279.68625,279.68693850075755,-14.490277777777777,-14.493011288533742,0.11,112.37605740976814,-0.57,-568.8189377287136,11.2,10.235449000000001,74.71421188423355
HIP116758,Gaia DR2 2419964589531462784,354.94624999999996,354.9463465550116,-14.221944444444444,-14.222365216491413,0.05,54.147093114163894,-0.06,-50.15132192899942,4.97,4.880195,23.55229396404299
HIP28103,Gaia DR2 2995725777561177472,89.10125,89.10103859729013,-14.167499999999999,-14.167100234575928,-0.04,-40.82370093772881,0.14,139.61151771507375,3.71,3.5511690000000002,68.927704271567
HIP61212,Gaia DR2 3528092265300901760,188.14999999999998,188.14934659001244,-13.858888888888888,-13.8593400096055,-0.15,-146.07047493637498,-0.05,-54.457814826183736,5.74,5.6373625,26.17163350171513
HIP40035,Gaia DR2 5725122999630404096,122.66583333333331,122.66482748780346,-13.799166666666666,-13.798955536002396,-0.25,-251.1078677788747,0.06,57.97963060712857,5.53,5.3771877,44.16038224570895
HIP52369,Gaia DR2 3750995604764854400,160.55541666666664,160.5565430308952,-13.7875,-13.788455254948644,0.24,234.48051977488075,-0.17,-172.3401900426964,6.79,6.6205974,41.83095772680389
HIP113409,Gaia DR2 2411086582892886784,344.52624999999995,344.526270791937,-13.6425,-13.64395505149339,0.04,37.29567426521231,-0.33,-327.7130473353404,10.1,9.614692,35.8080865524987
HIP80366,Gaia DR2 4329057039841257728,246.08249999999998,246.08157607642949,-13.641666666666666,-13.642550128112305,-0.22,-218.83957064697756,-0.21,-206.4541544636131,8.4,8.077869999999999,46.974775943910345
HIP108036,Gaia DR2 6840706910418152320,328.3241666666666,328.32541879773083,-13.551666666666668,-13.551714352073011,0.31,311.13188837801584,0.01,13.455650312079316,5.08,4.9589868,36.953879493424616
HIP91608,Gaia DR2 4105386718001211392,280.23875,280.23836504936725,-13.379444444444445,-13.382499722994881,-0.09,-94.32206584772972,-0.67,-671.2469796586755,10.6,9.769145,58.91316816578424
HIP6748,Gaia DR2 2457106882592567936,21.714999999999996,21.71491471801303,-13.05638888888889,-13.056469691643365,0.01,13.66648592210357,0.01,9.450407878211434,5.51,5.4137673,28.124104064904145
HIP117410,Gaia DR2 2420563960807395072,357.1070833333333,357.1081018367011,-12.987222222222222,-12.98739643932614,0.23,234.21501857189628,0.02,23.16450009611153,9.59,9.228742,35.47129461437539
HIP105668,Gaia DR2 6890965518204449536,321.0479166666666,321.0482769022638,-12.878055555555555,-12.878072636439345,0.09,89.2632756955665,0.01,8.660820994253585,5.48,5.399207,20.915386244596558
HIP49809,Gaia DR2 3765286988182947840,152.5245833333333,152.5239869275977,-12.815833333333334,-12.816395362873735,-0.12,-122.52982647660083,-0.11,-109.80384419184605,5.3,5.1834903,35.94878634375245
HIP13402,Gaia DR2 5160075762132996992,43.13374999999999,43.13562162144204,-12.769444444444446,-12.770528317942775,0.4,397.3459418291145,-0.19,-189.11447048264176,6.05,5.797016999999999,96.54004100532231
HIP40693,Gaia DR2 5726982995343100928,124.59958333333333,124.60100914896653,-12.631944444444445,-12.63642462347586,0.28,278.78737676647427,-0.99,-988.2859242138684,5.95,5.7393126,79.59451494986929
HIP99572,Gaia DR2 6879764552737781888,303.1079166666666,303.1086461183518,-12.6175,-12.618339898161892,0.19,193.0677918665164,-0.2,-195.49707585196438,5.84,5.7047276,35.40004113934798
HIP69357,Gaia DR2 6303961686341504512,212.94249999999997,212.94126629329492,-12.611666666666666,-12.612540863539673,-0.26,-254.11169353245964,-0.18,-179.86059613593812,7.93,7.680795,43.43993650716165
HIP100064,Gaia DR2 6880093650312745984,304.51374999999996,304.51383554530094,-12.544722222222221,-12.544841178669785,0.06,60.53404092088971,0.0,2.8118072156129204,3.58,3.1890368,31.97948015709363
HIP71253,Gaia DR2 6324325225803432320,218.56999999999996,218.5684823045876,-12.519444444444446,-12.517006241323195,-0.36,-355.0365304997148,0.6,593.2196436510083,11.3,9.878824,160.11411369899926
HIP106147,Gaia DR2 6891134705556330880,322.5116666666666,322.5159809092702,-12.51,-12.511185802472903,1.02,1019.7324946352068,-0.26,-259.48759811623796,9.11,8.535991000000001,56.425050398967144
HIP48336,Gaia DR2 5690980582306104448,147.78999999999996,147.79518079359002,-12.329722222222221,-12.3361216437287,1.14,1137.6253857975826,-1.46,-1455.5840238649914,10.0,9.239322,76.23230566971087
HIP51933,Gaia DR2 3754435186374119424,159.135,159.13610145141104,-12.23,-12.233019196195542,0.27,267.1003731437084,-0.67,-672.844905138414,5.71,5.548511,40.39754932026621
HIP1803,Gaia DR2 2423493369021649920,5.715833333333332,5.7175225902401685,-12.209166666666667,-12.209173895551345,0.39,394.50614711950584,0.06,61.05626880305036,6.39,6.225213500000001,46.92579925275667
HIP38048,Gaia DR2 3036768068439044608,116.98624999999998,116.9858599767972,-12.1925,-12.192371279458687,-0.1,-106.33715328299128,0.08,77.72207852629377,5.48,5.546402,34.822409848220325
HIP5938,Gaia DR2 2468730472844294016,19.10083333333333,19.101402323002134,-12.096944444444444,-12.097022361246704,0.13,133.82284192920315,0.0,-4.848575596306199,7.55,7.3506603,39.10271656715688
HIP50341,Gaia DR2 3765772972322477696,154.19166666666666,154.18961468129697,-11.961666666666666,-11.964380780036638,-0.42,-417.59060867284484,-0.6,-604.3724773837495,10.9,9.922658,74.23376738950566
HIP25486,Gaia DR2 3009908378049913216,81.77,81.76992160203145,-11.900833333333333,-11.901175157104168,0.02,17.059450225631622,-0.05,-49.31471435492737,6.3,6.180878599999999,37.20611524922146
HIP49366,Gaia DR2 3766401961693098368,151.15708333333333,151.1560697233969,-11.729444444444445,-11.729805509896215,-0.19,-191.5994766773249,-0.03,-24.736182568408562,8.15,7.884703,42.93603436784475
HIP90979,Gaia DR2 4154598526336121600,278.36999999999995,278.3688659076577,-11.635833333333332,-11.637048055875026,-0.29,-288.5896786546602,-0.24,-235.55983423958745,10.0,9.485107000000001,36.781204564898616
HIP96085,Gaia DR2 4187837450005193088,293.02791666666667,293.0289638010873,-11.274722222222223,-11.274863369851616,0.24,234.4646467200661,0.02,18.133863151128637,7.53,7.248927,56.51621783611679
HIP46816,Gaia DR2 5739942011185493888,143.10666666666665,143.10544632805104,-11.184444444444445,-11.184489205753612,-0.25,-248.05663547070168,0.04,33.953179365015004,7.82,7.496741,54.674972693620326
HIP73457,Gaia DR2 6313600142709958144,225.1808333333333,225.18082080846528,-11.135,-11.137201636170282,-0.02,-15.317989559504184,-0.48,-481.2205410127887,9.49,8.84407,56.02140189240516
HIP21556,Gaia DR2 3184351876391975808,69.42458333333333,69.42344532146672,-11.038611111111111,-11.039724991056936,-0.23,-226.9909955029353,-0.19,-196.10789841217263,10.3,9.402222,89.17083586244486
HIP54651,Gaia DR2 3566643651231641600,167.79458333333332,167.7904539408863,10.950833333333332,-10.948333791730345,-0.94,-942.4323926330313,0.59,592.8426324048421,9.23,8.789131,50.333951442126455
HIP22288,Gaia DR2 3181588219554237184,72.00458333333331,72.00511748557473,10.93361111111111,-10.934115135090627,0.08,82.30996432556624,-0.11,-108.95661414656223,9.53,9.038497,37.73988601823258
HIP11029,Gaia DR2 5175014311223513984,35.506249999999994,35.507053743686306,10.777500000000002,-10.777888509642668,0.15,153.1930989523179,-0.08,-82.47521967991334,5.43,5.3180904,33.325172354660026
HIP115445,Gaia DR2 2436812303124645504,350.7704166666666,350.77237924473,10.764166666666666,-10.76312297089324,0.45,452.3675915204032,0.26,260.35661541396905,7.8,7.5311509999999995,52.13132171143858
HIP97650,Gaia DR2 4190374813602603392,297.695,297.6947883990931,10.763333333333334,-10.763369976243503,-0.03,-32.61885321815835,0.03,32.46980798910828,5.38,5.2646074,36.454826579084994
HIP8497,Gaia DR2 2461043306017773696,27.396249999999995,27.395613831989074,10.686388888888889,-10.686811196550346,-0.15,-148.83336289914078,-0.09,-95.48562654814671,4.66,4.5708494,42.961068091800286
HIP75253,Gaia DR2 6316161317607999232,230.65291666666664,230.6526443563189,10.661111111111111,-10.662003920863267,-0.06,-57.38038311229336,-0.2,-203.87685745977583,7.97,7.6728320000000005,45.206098316220796
HIP3909,Gaia DR2 2473608009504466688,12.531666666666665,12.53062157845277,10.644166666666667,-10.645317285252805,-0.22,-227.69889315892812,-0.23,-229.5084485896873,5.17,4.996117,62.972293883769204
HIP17395,Gaia DR2 5116018880964324096,55.890833333333326,55.89094131647403,10.485555555555555,-10.485737684370225,-0.01,-7.175040647893535,-0.02,-19.02623719745455,5.59,5.537223,23.917132190214186
HIP103388,Gaia DR2 6890353330746858368,314.1941666666666,314.1939914836597,10.448333333333334,-10.453382272590355,-0.02,-37.19591709131535,-1.11,-1124.3205237190714,11.3,10.408496000000001,62.11546510835087
HIP4845,Gaia DR2 2473055951588089088,15.587916666666667,15.58817332725044,10.42361111111111,-10.424620838639754,0.02,25.961412088847627,-0.18,-176.82692838507518,10.0,9.378261,47.370340345952435
HIP50944,Gaia DR2 3767851972716355712,156.06208333333333,156.06350156542425,10.405833333333334,-10.406942072331537,0.28,281.39445959456214,-0.25,-249.01082135277957,9.98,9.498324,34.36131344737528
HIP9094,Gaia DR2 2462426800883134336,29.289999999999996,29.288425168164377,10.242222222222221,-10.243469294809424,-0.37,-366.9567751440039,-0.24,-242.43103246245275,6.42,6.2037287,29.789028046941123
HIP51007,Gaia DR2 3767878708888402816,156.295,156.29212194295388,10.22861111111111,-10.228168979294068,-0.69,-693.1367112292429,0.12,121.37000585652092,10.1,9.270124000000001,78.00028203649119
HIP5364,Gaia DR2 2470140321628277504,17.147499999999997,17.14840798469381,10.182222222222222,-10.182863067466393,0.22,217.5243847391237,-0.14,-140.13803861229823,3.46,3.0390697,28.2634100506901
HIP1532,Gaia DR2 2428162410789155328,4.7733333333333325,4.773017845704506,-9.964722222222221,-9.96615046811158,-0.04,-36.59271623367868,-0.3,-301.4346617143392,9.9,9.312403999999999,49.51233235341512
HIP17378,Gaia DR2 5164120762332790528,55.81208333333333,55.811676570027295,-9.763333333333334,-9.760187264935851,-0.09,-92.80594875883465,0.74,743.3347934678096,3.52,3.1347244,110.21697775945823
HIP12444,Gaia DR2 5173902189571919872,40.051666666666655,40.051156672842296,-9.452777777777778,-9.453211006443768,-0.14,-137.96431603649384,-0.08,-78.94123894451329,5.79,5.6481676,45.60987713071717
HIP75722,Gaia DR2 6317854118838346752,232.05083333333332,232.0512390647205,-9.357777777777777,-9.359398144871726,0.08,82.58659080010136,-0.36,-356.74123677927963,7.57,7.305022,48.37989799373006
HIP15197,Gaia DR2 5166714578981717632,48.95833333333333,48.95842802126154,-8.819722222222222,-8.819530626246989,0.0,-2.5284982561342866,0.05,46.19297643368553,4.8,4.6870375,28.338095647996017
HIP44722,Gaia DR2 5743705394673617664,136.68874999999997,136.68763102865708,-8.806666666666667,-8.805935575717045,-0.31,-304.339448429218,0.21,209.26974464008916,9.5,8.783028,68.88761192232832
HIP76602,Gaia DR2 6317407201723597952,234.66666666666663,234.66658090539107,-8.794722222222221,-8.794834820714655,0.0,20.58030729316685,-0.02,-26.505435159832377,6.56,6.444659,32.55709015696221
HIP70956,Gaia DR2 6328672145023976960,217.69874999999996,217.69328497248964,-8.64611111111111,-8.647357532886035,-1.27,-1271.1890776786465,-0.24,-238.60799728947705,9.4,8.719766,63.363641812496866
HIP79672,Gaia DR2 4345775217221821312,243.90541666666667,243.90630356205855,-8.369444444444445,-8.371572306098304,0.23,232.15853898099837,-0.5,-495.3681007064687,5.49,5.3025894000000005,70.76750382691966
HIP66252,Gaia DR2 3630092241022731136,203.67999999999998,203.67877932730386,-8.341944444444445,-8.342433119472025,-0.29,-286.57705795435237,-0.09,-91.86639244506463,9.24,8.710286,48.73220075489434
HIP1692,Gaia DR2 2430036837596487424,5.305416666666666,5.3055885873141655,-8.281111111111112,-8.281144249090133,0.0,13.466618275891587,0.0,3.103134826628671,9.19,8.7494335,1.2997567364323992
HIP78353,Gaia DR2 4347870370990204928,239.97249999999997,239.97330441114886,-8.253055555555555,-8.25331593963227,0.2,202.55405484328625,-0.02,-25.528318833834014,10.4,9.59355,75.23062196105376
HIP6537,Gaia DR2 2478112158887135488,21.00583333333333,21.005515888991987,-8.183055555555555,-8.184128328732655,-0.08,-79.51003132561041,-0.21,-203.7493304367112,3.6,3.1900196,28.644140529219445
HIP56157,Gaia DR2 3592769731134725248,172.67416666666665,172.6727354942796,-8.095,-8.094165579982327,-0.35,-353.48594094818793,0.26,257.4490053602892,11.9,10.809457,74.38781984270828
HIP1499,Gaia DR2 2430102808294101760,4.674583333333333,4.676264471202885,-8.052777777777779,-8.05362060780846,0.42,417.87502475016885,-0.14,-143.76844300267229,6.47,6.2901907,42.608961106690366
HIP5799,Gaia DR2 2475331528340199936,18.599999999999998,18.600709453191985,-7.922777777777778,-7.921628830511823,0.12,123.66043084929147,0.28,277.95589652720145,5.14,4.9812593000000005,41.8303559783706
HIP74995,Gaia DR2 6322070093095493504,229.86166666666665,229.8564725001068,-7.722222222222222,-7.722693495445763,-1.22,-1221.4665948844881,-0.1,-97.12948413050756,10.5,9.410998,158.7491998297578
HIP19849,Gaia DR2 3195919528988725120,63.817916666666655,63.80826664930365,-7.652777777777779,-7.667602659604187,-2.24,-2240.5186022190564,-3.42,-3421.4285188209187,4.43,4.107055,198.56566330273026
HIP14293,Gaia DR2 5179806085976425984,46.068749999999994,46.06911345497778,-7.600833333333333,-7.600778957873588,0.07,67.39880610454622,0.02,17.609492420405818,5.26,5.1874743,22.969074319939427
HIP109378,Gaia DR2 2619706544757416192,332.37458333333325,332.37481167609485,-7.548611111111111,-7.550596236927607,0.09,85.46210996216885,-0.45,-450.5443558160665,6.54,6.3430905,46.922855426944935
HIP99764,Gaia DR2 4216680418835844864,303.6175,303.61751003185867,-7.281944444444444,-7.283147958827421,0.01,10.652611095416217,-0.27,-270.94660171416285,10.1,9.560088,46.19564608427682
HIP26563,Gaia DR2 3016083407149428096,84.72124999999998,84.7211129779244,-7.212777777777778,-7.213042006565041,-0.01,-15.562450089385885,-0.05,-50.61283685830037,4.77,4.6935115,23.134577992461754
HIP112774,Gaia DR2 2611163717366876544,342.58083333333326,342.58047220626565,-7.09,-7.08965849533979,-0.1,-106.49155366227276,0.1,103.89157468938404,9.86,9.130306,68.95667204003655
HIP36827,Gaia DR2 3054448838181163520,113.60916666666664,113.60868365580308,-6.8966666666666665,-6.896862266408628,-0.08,-80.33946862969731,-0.04,-43.1854972838589,8.16,7.893878999999999,42.52751148123005
HIP11000,Gaia DR2 2486984045196486784,35.434999999999995,35.436353067044465,-6.879444444444445,-6.879309822979679,0.3,295.3835475887303,0.05,51.57266761410342,9.07,8.703087,36.09609060785439
HIP105932,Gaia DR2 6898272524589700608,321.8204166666666,321.820363406532,-6.844166666666666,-6.845990726083405,0.02,29.256579397744797,-0.4,-398.95638390697985,11.0,10.28819,59.525173941355106
HIP105932,Gaia DR2 6898272524589700608,321.8204166666666,321.820363406532,-6.844166666666666,-6.845990726083405,0.02,29.256579397744797,-0.4,-398.95638390697985,11.0,10.28819,59.525173941355106
HIP18280,Gaia DR2 3244915072792668416,58.64791666666666,58.647750927065275,-6.825833333333333,-6.823744488061982,0.0,-5.6874994746020375,0.53,527.2899390749427,9.02,8.420417,63.705853962557384
HIP42333,Gaia DR2 5755064487956174720,129.4595833333333,129.45826809010867,-6.806666666666667,-6.806694022293258,-0.3,-297.3459534937418,0.04,43.83424795415093,6.74,6.576352,41.081670013380716
HIP33955,Gaia DR2 3052753116376444800,105.67875,105.67794982817814,-6.799166666666666,-6.800576461061341,-0.2,-201.306227319468,-0.31,-313.6016144768288,8.38,7.984856,52.31849818880679
HIP7576,Gaia DR2 2477815222028038272,24.397916666666664,24.3985231271134,-6.760277777777778,-6.760847534659054,0.17,171.75791945464928,-0.1,-98.05381409237705,7.66,7.4461664999999995,41.590200412879746
HIP112190,Gaia DR2 2623505219992303104,340.83874999999995,340.83809405127175,-6.400555555555556,-6.402068509425255,-0.15,-154.14536593184806,-0.29,-289.7374386382412,8.11,7.8016315,46.273319713318436
HIP103800,Gaia DR2 6910371005081903488,315.4941666666666,315.49334082220435,-6.318611111111111,-6.320646701585092,-0.23,-230.0640787683522,-0.45,-442.0086220478264,11.2,10.173194,69.14021307481049
HIP27803,Gaia DR2 3022099969137163904,88.25124999999998,88.2511811374335,-5.994722222222222,-5.996337839185148,0.0,-1.0454273858575216,-0.35,-346.72054020734026,9.7,9.1067705,49.30622990015225
HIP31167,Gaia DR2 3103325050611099008,98.09624999999998,98.09637032883556,-5.868611111111112,-5.8689968581901955,0.0,-0.2160921490471649,-0.04,-41.839099477764826,5.6,5.5299935,22.54520258788345
HIP45839,Gaia DR2 5746426720312132608,140.1845833333333,140.1830710840424,-5.753888888888889,-5.754473042624679,-0.36,-366.0219504226825,-0.12,-116.65020887547256,9.1,8.660673,41.364869192426674
HIP23311,Gaia DR2 3211461469444773376,75.20416666666667,75.20654095339866,-5.753611111111111,-5.758445041837372,0.55,549.481303120023,-1.11,-1108.460176169925,6.22,5.8694224,113.02358882571852
HIP85922,Gaia DR2 4170156100434293120,263.37416666666667,263.3741740568687,-5.744722222222222,-5.745214357217232,-0.04,-41.93841615099209,-0.1,-95.48427622624563,5.61,5.5621758,21.353919213862373
HIP76233,Gaia DR2 4400452830957830656,233.58666666666664,233.58629485813708,-5.695,-5.695069815278449,-0.09,-93.59987290338564,0.01,5.547785969068917,6.52,6.359705,39.22895841118353
HIP17027,Gaia DR2 3247680138377334912,54.75458333333332,54.7545843928197,-5.626111111111111,-5.627112167677908,-0.01,-15.631556926816751,-0.21,-208.87214842621574,5.97,5.690826400000001,28.768814276299096
HIP46549,Gaia DR2 3824731809460825728,142.39583333333331,142.39397713249417,-5.3725,-5.372594889169381,-0.48,-479.88744827793226,0.03,25.591565332000307,9.74,9.200047,41.35905463082411
HIP15919,Gaia DR2 5170039502144332800,51.24874999999999,51.247879099853755,-5.363611111111111,-5.367063820897727,-0.23,-230.8707296128328,-0.77,-768.3839228034124,7.86,7.458425,65.14217134678573
HIP32984,Gaia DR2 3101923001490347392,103.07541666666665,103.07286011580544,-5.173611111111112,-5.173727858407641,-0.54,-543.6157957200522,0.0,-3.4909807080963176,6.58,6.217028,114.29676344006113
HIP63742,Gaia DR2 3677911582262521728,195.95708333333332,195.95606995139613,-5.161666666666667,-5.162787314915153,-0.19,-189.81067034831497,-0.22,-222.35884064831143,7.69,7.411202,48.882879916232326
HIP70016,Gaia DR2 3642413746280598784,214.89541666666662,214.89252737474476,-5.151111111111112,-5.151711423325568,-0.63,-633.1016055237743,-0.12,-120.70534262842241,7.58,7.338171000000001,48.86487245376798
HIP115142,Gaia DR2 2633584305645296768,349.84999999999997,349.8507736171209,-5.1241666666666665,-5.124430295664952,0.2,200.4671351243653,-0.02,-19.14647293348348,5.56,5.4473343000000005,28.93864969923657
HIP83599,Gaia DR2 4364480521350598144,256.30749999999995,256.30345013380884,-5.094166666666666,-5.099109759693131,-0.92,-917.2763180928323,-1.13,-1131.9472994929386,10.0,9.167628,95.63691872945587
HIP85365,Gaia DR2 4362277714227206016,261.65791666666667,261.65743730790797,-5.086388888888888,-5.086784505655945,-0.09,-91.43624467635144,-0.04,-42.80612994332428,4.53,4.371425,31.881446154793192
HIP83591,Gaia DR2 4364527594192166400,256.26416666666665,256.2601826197894,-5.066388888888889,-5.0714137912641934,-0.92,-916.5624570081234,-1.14,-1138.8035585756,7.7,7.2546973,95.54994053849873
HIP3979,Gaia DR2 2525514785221197696,12.794999999999998,12.796331457836185,-5.039166666666667,-5.039790614436224,0.26,261.7277752257165,-0.12,-118.94948713239582,6.98,6.797271,44.48022511883821
HIP93805,Gaia DR2 4254395870997284864,286.5620833333333,286.56216196264063,-4.8825,-4.8829479307019685,-0.02,-20.09355892070881,-0.09,-89.10023113943234,3.43,3.2867553,27.060261326684646
HIP75201,Gaia DR2 6335064087152916224,230.51708333333332,230.515801217892,-4.777222222222222,-4.777506905761432,-0.29,-296.8675672397009,-0.01,-12.624218240611413,9.46,8.899065,52.15064591907214
HIP88684,Gaia DR2 4173946529333731328,271.56333333333333,271.5639389156617,-4.751111111111111,-4.75138682530213,0.14,142.7837520960645,-0.03,-30.86580188841249,5.74,5.449142500000001,28.04402158140504
HIP79882,Gaia DR2 4356298849169523968,244.58041666666662,244.58073990551785,-4.6925,-4.692337490110635,0.08,83.85724749998855,0.04,39.509581948379605,3.23,2.8429356,30.261991763849824
HIP109388,Gaia DR2 2627117287488522240,332.4179166666666,332.4229937913186,-4.640555555555555,-4.640831742327988,1.13,1132.5340446970774,-0.02,-22.125461148772736,10.4,9.224497999999999,113.59996515905293
HIP23941,Gaia DR2 3212075924646082176,77.18208333333332,77.18231231048561,-4.456111111111111,-4.456138323759221,0.06,54.517777450769216,0.02,15.648773545993345,5.11,4.9492607,39.807183904814565
HIP108506,Gaia DR2 2669361142702790272,329.72916666666663,329.7290958701924,-4.373055555555555,-4.374199267788097,0.0,-1.843086614219397,-0.25,-252.90304379888917,6.24,5.9401455,26.940986766188068
HIP73165,Gaia DR2 6337402473507040512,224.2958333333333,224.2954028292559,-4.346388888888889,-4.347121373317909,-0.1,-98.13797267939708,-0.15,-153.80763255104895,4.47,4.3335447,36.31327249258624
HIP54155,Gaia DR2 3789271459953459328,166.17291666666662,166.17202461912692,-4.220833333333333,-4.221537329044509,-0.18,-179.9259525348043,-0.1,-104.34003794364924,7.64,7.401335700000001,38.11246653573929
HIP66675,Gaia DR2 3633926753464638592,205.02958333333328,205.0280513226899,-4.185833333333334,-4.184033525528816,-0.39,-385.46251208570936,0.48,481.51234541001963,9.61,8.939242,66.32693453784827
HIP27435,Gaia DR2 3023711269067191296,87.14541666666665,87.14584956819283,-4.094444444444444,-4.095632242848207,0.06,61.53708588245348,-0.23,-229.4544961039201,5.97,5.792301999999999,65.55339234435976
HIP116106,Gaia DR2 2633449134434620288,352.8812499999999,352.8820304410009,-4.087222222222222,-4.0882288813721495,0.18,178.0686045152968,-0.19,-191.48559323699357,6.5,6.3457723,38.51407665665057
HIP41307,Gaia DR2 3066513435670258432,126.41499999999996,126.41484454802095,-3.906388888888889,-3.90652804726904,-0.07,-65.18278878969089,-0.02,-24.11802324448791,3.91,3.8145957000000004,27.478363355304307
HIP113718,Gaia DR2 2636589099125426816,345.4645833333333,345.466472025445,-3.8486111111111114,-3.8496426185111705,0.4,395.389114953893,-0.21,-211.07257392399188,7.48,7.1932415999999995,61.71145811578035
HIP77464,Gaia DR2 4402445936305708416,237.23666666666665,237.23652420110787,-3.818333333333333,-3.8184792674860533,-0.03,-29.90693946716693,0.01,7.386243713330887,5.53,5.4970355,18.67532935703112
HIP41211,Gaia DR2 3066710282611675776,126.14583333333333,126.14497746459699,-3.7511111111111113,-3.751354274428042,-0.21,-212.36050911490463,-0.03,-26.401303594623556,5.61,5.453235,37.29528292641604
HIP49986,Gaia DR2 3828238392559860992,153.07374999999996,153.07295861081224,-3.7455555555555557,-3.74671379707948,-0.15,-152.9309690943799,-0.24,-243.59801010622243,9.26,8.331304,129.7887262404026
HIP88175,Gaia DR2 4177224620176470912,270.1208333333333,270.12154278464715,-3.6900000000000004,-3.690469102164601,0.15,155.7764676676069,-0.04,-46.87005829838984,4.62,4.4677258,43.72743232322923
HIP25878,Gaia DR2 3209938366665770752,82.86416666666666,82.8674350925386,-3.677222222222222,-3.686237030082108,0.76,761.5481589751453,-2.09,-2092.3219689568728,7.97,7.0985154999999995,175.42872891545073
HIP92200,Gaia DR2 4258375617747092864,281.86375,281.8629735264852,-3.6397222222222223,-3.641017230220744,-0.13,-132.21740639142558,-0.27,-274.94872511597185,8.81,8.259376,70.14281380115123
HIP37349,Gaia DR2 3057712223051571200,114.99708333333332,114.9975048536376,-3.5975,-3.5987051280248963,0.07,70.14246467697802,-0.28,-278.2204849431047,7.18,6.874809,70.92162366092451
HIP25623,Gaia DR2 3210731015767419520,82.10874999999999,82.10740285232667,-3.4994444444444444,-3.502988570236817,-0.31,-307.9307719243282,-0.8,-797.5452708165521,7.65,7.2320094,77.30486407883396
HIP69414,Gaia DR2 3646061719703116032,213.1883333333333,213.1877922153896,-3.32,-3.321471279447925,-0.16,-162.69631333268006,-0.32,-322.3689447656432,7.05,6.844207000000001,45.794077149347146
HIP17147,Gaia DR2 3250489115708824064,55.09208333333332,55.09491763711858,-3.2169444444444446,-3.2178979518637942,0.69,690.6620748741065,-0.21,-213.4091230105089,6.68,6.5210099999999995,38.198464883668215
HIP12158,Gaia DR2 2495442626804315392,39.174166666666665,39.175404414393036,-3.156111111111111,-3.155886155166713,0.32,323.01334903475816,0.06,58.38403069919187,8.1,7.8433557,41.08564131103327
HIP88574,Gaia DR2 4177731838628465408,271.28166666666664,271.2840345794986,-3.031111111111111,-3.0327517846015275,0.57,569.7285732136453,-0.33,-332.4644213770469,9.37,8.516651,129.39220239848663
HIP89962,Gaia DR2 4269932382606282112,275.3275,275.32513574301976,-2.8986111111111112,-2.9018461257195383,-0.55,-550.0678867336609,-0.7,-698.3143924704965,3.23,2.883276,56.04341161205326
HIP63467,Gaia DR2 3685363487960149376,195.0708333333333,195.06733356268543,-2.7047222222222222,-2.7047540281882063,-0.8,-806.7091224401793,0.01,7.2308795508600925,9.78,9.293397,36.69319083667926
